"id","condition","sender","sender_id","counter_learning_veggie","counter_learning_fruit","response","button1","button2","response_action","feedback_fruit","feedback_veggie","button_not_chosen","button_chosen","drawn_fruit","drawn_veggie"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_1",58,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_2",59,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_3",60,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_4",61,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_5",62,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_6",63,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_7",64,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_8",65,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_9",66,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_10",67,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_11",68,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_12",69,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_13",70,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_14",71,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_15",72,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_16",73,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_17",74,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_18",75,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_19",76,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_20",77,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_21",78,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_22",79,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"3bptaj7w8m","C","Sequence_risky_choice_EFGH","7_2_3_0_9_23",80,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"3bptaj7w8m","C","Loop_EFGH3",NA,NA,NA,"Continue",NA,NA,"keypress(Enter)",NA,NA,NA,NA,NA,NA
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_0",1,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_1",2,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,TRUE,"carrot.svg","tomato.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_2",3,NA,"button1","raddish.svg","broccoli.svg","keypress(s,S)",NA,FALSE,"broccoli.svg","raddish.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_3",4,NA,"button1","raddish.svg","broccoli.svg","keypress(s,S)",NA,FALSE,"broccoli.svg","raddish.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_4",5,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_5",6,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_6",7,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_7",8,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_8",9,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_9",10,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_10",11,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_11",12,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_12",13,NA,"button1","raddish.svg","broccoli.svg","keypress(s,S)",NA,FALSE,"broccoli.svg","raddish.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_13",14,NA,"button2","broccoli.svg","raddish.svg","keypress(l,L)",NA,TRUE,"broccoli.svg","raddish.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_14",15,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_15",16,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_16",17,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_17",18,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_18",19,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_19",20,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_20",21,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_21",22,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_22",23,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_23",24,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_24",25,NA,"button1","raddish.svg","broccoli.svg","keypress(s,S)",NA,FALSE,"broccoli.svg","raddish.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_25",26,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_26",27,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_5_27",28,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Loop_EFGH1",NA,NA,NA,"Continue",NA,NA,"keypress(Enter)",NA,NA,NA,NA,NA,NA
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_0",29,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_1",30,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_2",31,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_3",32,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_4",33,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_5",34,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_6",35,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_7",36,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_8",37,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_9",38,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,TRUE,"carrot.svg","tomato.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_10",39,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_11",40,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_12",41,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_13",42,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_14",43,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_15",44,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_16",45,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_17",46,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_18",47,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_19",48,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_20",49,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_21",50,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_22",51,NA,"button1","raddish.svg","broccoli.svg","keypress(s,S)",NA,FALSE,"broccoli.svg","raddish.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_23",52,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_24",53,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_25",54,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_26",55,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_7_27",56,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Loop_EFGH2",NA,NA,NA,"Continue",NA,NA,"keypress(Enter)",NA,NA,NA,NA,NA,NA
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_0",57,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_1",58,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_2",59,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_3",60,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_4",61,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_5",62,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_6",63,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_7",64,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_8",65,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_9",66,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,TRUE,"carrot.svg","tomato.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_10",67,NA,"button2","carrot.svg","tomato.svg","keypress(l,L)",NA,TRUE,"carrot.svg","tomato.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_11",68,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_12",69,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,TRUE,"tomato.svg","carrot.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_13",70,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_14",71,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_15",72,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,FALSE,"raddish.svg","broccoli.svg",NA,"raddish.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_16",73,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_17",74,NA,"button2","tomato.svg","carrot.svg","keypress(l,L)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_18",75,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_19",76,NA,"button1","broccoli.svg","raddish.svg","keypress(s,S)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_20",77,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_21",78,NA,"button1","carrot.svg","tomato.svg","keypress(s,S)",NA,FALSE,"tomato.svg","carrot.svg",NA,"tomato.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_22",79,NA,"button2","raddish.svg","broccoli.svg","keypress(l,L)",NA,TRUE,"raddish.svg","broccoli.svg",NA,"broccoli.svg"
"139532l1ve","D","Sequence_risky_choice_EFGH","7_3_0_0_9_23",80,NA,"button1","tomato.svg","carrot.svg","keypress(s,S)",NA,FALSE,"carrot.svg","tomato.svg",NA,"carrot.svg"
"139532l1ve","D","Loop_EFGH3",NA,NA,NA,"Continue",NA,NA,"keypress(Enter)",NA,NA,NA,NA,NA,NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_0",NA,1,"button1","orange.svg","strawberry.svg","keypress(s,S)",FALSE,NA,"strawberry.svg","orange.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_1",NA,2,"button1","cherry.svg","banana.svg","keypress(s,S)",TRUE,NA,"banana.svg","cherry.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_2",NA,3,"button2","strawberry.svg","orange.svg","keypress(l,L)",FALSE,NA,"strawberry.svg","orange.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_3",NA,4,"button1","banana.svg","cherry.svg","keypress(s,S)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_4",NA,5,"button2","cherry.svg","banana.svg","keypress(l,L)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_5",NA,6,"button2","strawberry.svg","orange.svg","keypress(l,L)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_6",NA,7,"button2","banana.svg","cherry.svg","keypress(l,L)",FALSE,NA,"banana.svg","cherry.svg","banana.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_7",NA,8,"button2","banana.svg","cherry.svg","keypress(l,L)",FALSE,NA,"banana.svg","cherry.svg","banana.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_8",NA,9,"button1","orange.svg","strawberry.svg","keypress(s,S)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_9",NA,10,"button1","orange.svg","strawberry.svg","keypress(s,S)",FALSE,NA,"strawberry.svg","orange.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_10",NA,11,"button2","cherry.svg","banana.svg","keypress(l,L)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_11",NA,12,"button2","orange.svg","strawberry.svg","keypress(l,L)",FALSE,NA,"orange.svg","strawberry.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_12",NA,13,"button2","cherry.svg","banana.svg","keypress(l,L)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_13",NA,14,"button1","banana.svg","cherry.svg","keypress(s,S)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_14",NA,15,"button1","orange.svg","strawberry.svg","keypress(s,S)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_15",NA,16,"button2","orange.svg","strawberry.svg","keypress(l,L)",TRUE,NA,"orange.svg","strawberry.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_16",NA,17,"button1","strawberry.svg","orange.svg","keypress(s,S)",TRUE,NA,"orange.svg","strawberry.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_17",NA,18,"button2","strawberry.svg","orange.svg","keypress(l,L)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_18",NA,19,"button1","cherry.svg","banana.svg","keypress(s,S)",FALSE,NA,"banana.svg","cherry.svg","banana.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_19",NA,20,"button1","banana.svg","cherry.svg","keypress(s,S)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_20",NA,21,"button2","strawberry.svg","orange.svg","keypress(l,L)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_21",NA,22,"button1","cherry.svg","banana.svg","keypress(s,S)",FALSE,NA,"banana.svg","cherry.svg","banana.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_22",NA,23,"button2","strawberry.svg","orange.svg","keypress(l,L)",TRUE,NA,"strawberry.svg","orange.svg","orange.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_5_23",NA,24,"button1","banana.svg","cherry.svg","keypress(s,S)",FALSE,NA,"cherry.svg","banana.svg","cherry.svg",NA
"139532l1ve","D","Loop_fruits1",NA,NA,NA,"Continue",NA,NA,"keypress(Enter)",NA,NA,NA,NA,NA,NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_7_0",NA,25,"button1","strawberry.svg","orange.svg","keypress(s,S)",TRUE,NA,"orange.svg","strawberry.svg","strawberry.svg",NA
"139532l1ve","D","Sequence_fruits","7_3_3_0_7_1",NA,26,"button2","orange.svg","strawberry.svg","keypress(l,L)",FALSE,NA,"orange.svg","strawberry.svg","orange.svg",NA
